https://extremexp.eu/ontology#testuser	https://extremexp.eu/ontology#specifies	https://extremexp.eu/ontology#Experiment1
https://extremexp.eu/ontology#Experiment1	https://extremexp.eu/ontology#hasDataset	https://extremexp.eu/ontology#DatasetA
https://extremexp.eu/ontology#Experiment1	https://extremexp.eu/ontology#hasAlgorithm	https://extremexp.eu/ontology#sklearn-DecisionTree
https://extremexp.eu/ontology#Experiment1	https://extremexp.eu/ontology#hasIntent	https://extremexp.eu/ontology#Classification
https://extremexp.eu/ontology#Experiment1	https://extremexp.eu/ontology#hasFeedback	https://extremexp.eu/ontology#Good
https://extremexp.eu/ontology#testuser	https://extremexp.eu/ontology#specifies	https://extremexp.eu/ontology#Experiment2
https://extremexp.eu/ontology#Experiment2	https://extremexp.eu/ontology#hasDataset	https://extremexp.eu/ontology#DatasetB
https://extremexp.eu/ontology#Experiment2	https://extremexp.eu/ontology#hasAlgorithm	https://extremexp.eu/ontology#sklearn-XGBoost
https://extremexp.eu/ontology#Experiment2	https://extremexp.eu/ontology#hasIntent	https://extremexp.eu/ontology#Classification
https://extremexp.eu/ontology#Experiment2	https://extremexp.eu/ontology#hasFeedback	https://extremexp.eu/ontology#Neutral
https://extremexp.eu/ontology#testuser	https://extremexp.eu/ontology#specifies	https://extremexp.eu/ontology#testuserClassificationiris.csv1744299428
https://extremexp.eu/ontology#testuserClassificationiris.csv1744299428	https://extremexp.eu/ontology#hasIntent	https://extremexp.eu/ontology#Classification
https://extremexp.eu/ontology#testuserClassificationiris.csv1744299428	https://extremexp.eu/ontology#hasDataset	https://extremexp.eu/ontology#iris.csv
